customer_id,signup_date,company_size,plan_type,avg_monthly_logins,emails_sent,leads_managed,support_tickets,satisfaction_score,last_login_days_ago,cancelled
13603109,2023-09-30,Média,Pro,4.063376443635677,100,51,2,1.8533940266041775,64,1
20d2ad56,2021-09-10,Pequena,Basic,8.169611287406708,99,49,3,3.3033136574755018,74,1
c6d77c67,2021-06-22,Média,Free,11.042777832302855,109,60,0,3.55771309470531,38,0
2ef3f8a4,2023-10-29,Pequena,Basic,7.309544760909091,106,44,1,3.564044844942724,30,0
1f79efd2,2024-06-28,Grande,Basic,17.426832397797973,80,55,1,3.0348685180513613,73,1
e0c80d3d,2024-06-19,Média,Basic,21.447183521426936,99,47,1,3.771254945819175,26,0
b7e1ae09,2022-06-18,Pequena,Basic,4.791720282355994,103,49,0,3.123787869753777,89,1
c49c4a44,2023-03-28,Pequena,Free,8.856761910257806,85,63,1,3.5036708332873934,8,0
b4c6f3c6,2020-12-21,Pequena,Basic,19.005768893723065,109,45,2,2.516013109245629,3,0
308a152a,2022-03-18,Pequena,Free,13.343234321197334,116,56,1,5.0,32,0
77d45235,2023-03-04,Pequena,Free,11.163442869917194,116,58,5,4.565097975176771,4,0
a992ba98,2020-03-26,Média,Pro,11.781952614781572,111,51,2,2.834176810023527,76,0
00f363b4,2024-05-27,Pequena,Free,4.869324534399588,103,43,2,2.6748934192475664,12,1
0197f93c,2023-03-13,Pequena,Pro,12.537608018665244,101,57,0,1.7007358082604238,64,1
8397b721,2021-01-12,Grande,Free,16.1575026659288,111,56,0,5.0,45,1
226c4b21,2023-03-14,Pequena,Basic,9.420681579053417,94,45,1,4.112187800142009,77,1
693259d0,2024-05-17,Média,Free,10.475392113764412,110,44,0,3.352659738009884,6,1
b4134ec1,2020-08-17,Média,Pro,9.874994862530729,93,39,0,3.8673933109971927,31,0
391d8c2c,2024-05-25,Pequena,Pro,14.177594134002002,102,53,0,3.5622089119231855,84,1
134a0ae1,2021-12-25,Média,Pro,20.38150507140103,122,42,1,3.7474670001214667,88,1
67526842,2024-02-23,Pequena,Free,2.5462525441796053,102,38,1,3.257596689187616,44,1
82d38af5,2020-03-19,Pequena,Basic,10.935128118203425,102,52,2,3.8152682565255738,88,1
162e8203,2024-09-25,Média,Pro,13.275029584197503,84,40,0,3.823366610806294,26,0
b636bbb3,2023-12-28,Pequena,Pro,15.35968260423751,97,49,0,3.9757004991371105,67,0
31b71dee,2021-08-02,Pequena,Free,19.54535618130894,99,34,1,4.715588068310176,0,0
f1bde20e,2024-12-29,Pequena,Pro,7.8067099738724295,97,57,1,2.195102890364613,86,1
58985028,2022-12-11,Pequena,Basic,14.125960534430146,95,54,2,3.2999300469072526,65,0
694b1fa6,2022-06-07,Pequena,Free,6.286761439883215,100,54,1,3.0792619906694667,84,0
579cbb8a,2022-12-22,Pequena,Basic,17.227329706910844,110,46,2,4.243357564618929,37,1
f2ecc377,2022-10-29,Média,Basic,0.0,103,53,0,4.863942167020214,27,0
9b45ea8d,2023-05-01,Grande,Free,5.672172184341768,89,54,2,2.7003917957983314,12,0
20acfe25,2022-04-29,Pequena,Free,4.252874592060373,86,46,1,3.569523688178316,6,1
65330d9c,2021-06-14,Grande,Free,11.413562016716536,114,48,1,1.9264122640443573,86,1
1e7f1acb,2023-11-11,Pequena,Basic,6.16466364618419,90,47,1,3.779011376016743,55,0
171a60aa,2024-01-22,Grande,Free,16.103578430987035,97,49,2,4.11298333563083,9,0
fd48d7f8,2020-05-17,Média,Basic,10.35025453961206,95,44,2,4.241966084046177,1,0
1b3e32dd,2023-02-27,Média,Free,7.095720372837437,92,55,2,1.947563952882453,54,1
5d0d5a41,2024-02-25,Pequena,Free,12.484040725172262,99,47,3,4.3478702438081305,62,1
89730346,2021-09-15,Pequena,Free,26.945589523672442,109,51,1,3.608761239619923,29,0
f3642d88,2021-07-23,Pequena,Free,12.711076170103304,92,57,2,3.5717917727898225,20,0
219b29a6,2021-04-23,Pequena,Free,13.36568777982896,96,52,2,3.7323611206482052,84,1
88f2f63b,2024-10-02,Pequena,Free,10.453343529501959,103,62,1,3.562378808972703,21,0
152ce56a,2021-06-28,Pequena,Basic,13.642657385984478,95,62,0,4.294468894219644,26,0
d27f1db2,2023-06-13,Pequena,Free,15.26892587727207,113,42,2,3.926350282996399,37,0
38271c1d,2021-01-09,Média,Free,7.108950325240283,81,49,0,3.4131832809203626,11,0
6b6e09ef,2024-12-21,Média,Free,5.272641101012354,81,45,1,4.516178083443329,83,1
4ae4dbe0,2024-10-26,Pequena,Pro,15.149388889642015,107,58,0,3.8100131441512155,36,0
21953c0d,2021-04-25,Média,Free,17.221230049001058,91,47,2,4.720112135618297,55,0
c950ad8d,2024-08-21,Média,Free,5.6224345977094945,100,50,0,3.587664558396174,69,1
eee95a8b,2021-08-17,Média,Free,13.27300331562159,114,46,1,4.216072906490533,7,0
9fe9e2ce,2020-02-23,Pequena,Free,4.8692770365136795,102,58,1,2.5431979817800725,49,0
06fc3fa0,2021-11-15,Média,Free,12.269920669204254,90,48,2,4.1899009889916154,24,0
756460c9,2020-08-01,Média,Free,10.863699048163301,94,47,2,4.1895824718705645,15,1
8ca1c7ab,2022-12-24,Média,Free,10.69055185680352,99,46,3,4.612184750253585,57,0
3dbc0b76,2021-12-24,Pequena,Basic,10.298690775922259,129,49,1,4.714638227823389,2,0
8cf980f6,2024-11-04,Média,Basic,4.316201186471471,102,45,0,4.2975255651196775,32,1
3cacf045,2020-02-14,Pequena,Basic,4.719273978358102,93,43,1,3.6077083011839526,88,0
9a0d2149,2022-02-17,Grande,Basic,13.741383060708802,109,42,1,2.091466456328151,23,0
b20f6e63,2020-10-04,Média,Basic,3.638672380743241,100,49,1,3.892663775094223,43,0
38c9bd62,2023-02-26,Pequena,Pro,12.66899704552504,100,58,1,3.869853931683112,57,1
6ddd2980,2022-01-03,Pequena,Basic,11.49429652725639,91,45,1,2.699717599241951,13,0
26ae687e,2022-05-30,Média,Basic,18.83233944385385,92,43,0,3.759707156332122,33,0
cdce47a7,2023-06-10,Pequena,Basic,8.425050041492565,103,51,3,3.7732802727241124,59,0
36650c3c,2024-04-12,Pequena,Free,9.90430828457096,96,47,3,4.055344477546307,33,1
b8bea0ab,2023-12-08,Grande,Basic,11.754430184491737,94,56,2,3.7959999094861843,49,0
555f2050,2020-09-26,Média,Basic,19.245765718795845,106,68,1,4.851440992159557,52,1
749eb12f,2022-06-22,Média,Free,21.36060852699355,96,56,0,3.636932213130815,38,1
88a8ba76,2024-04-29,Grande,Basic,5.536447742952824,101,45,2,3.1646235598603605,13,0
72840e23,2023-04-09,Pequena,Basic,9.926057468177172,128,54,1,2.0265471637816592,79,1
bfd8d398,2020-09-09,Pequena,Pro,8.269433108673633,109,69,0,3.6254227123721026,75,1
10316f76,2024-11-09,Média,Basic,17.41225614980574,93,47,1,4.537490912697554,82,1
824ba890,2021-09-10,Pequena,Basic,5.813910797674202,95,62,2,3.2854269288035236,49,1
5604809f,2023-07-06,Pequena,Pro,16.914925357176294,118,55,2,2.479687296477664,42,1
17d0c540,2020-01-04,Grande,Basic,10.745179301255476,102,47,3,3.9150922309672387,77,0
d61cebfc,2023-03-20,Grande,Free,10.186292965680765,91,48,1,3.2106210794303633,54,1
9c12bd25,2021-11-23,Grande,Pro,10.491913904023244,103,49,0,4.407698507102297,74,1
00611725,2020-08-04,Média,Basic,21.218338889234158,84,54,3,3.1076548471189134,86,0
1170f6dc,2022-02-07,Pequena,Free,11.373612826141077,107,50,1,3.5669969258453698,32,1
1903a27d,2022-05-23,Média,Pro,7.990952816091309,101,49,1,3.165995456906954,7,0
bd74123d,2022-10-01,Pequena,Free,0.0,112,52,4,3.667275007765408,66,1
0fada60c,2023-09-28,Pequena,Pro,12.465781341379362,94,59,3,3.7064688900717635,80,0
ac0db563,2022-08-30,Média,Free,9.084262254349234,101,44,1,4.595204417638042,39,0
c504dc3b,2020-10-03,Grande,Free,12.812212630601726,94,46,1,2.4633573769473447,87,1
60e42e15,2024-09-05,Pequena,Basic,12.543834718356246,88,54,3,3.6328086245330407,41,0
a50c0af0,2020-07-08,Pequena,Free,8.940518028475214,90,60,2,5.0,62,0
58cc8a20,2021-11-03,Pequena,Free,4.8926096446230325,86,53,1,3.354699021854884,71,1
e250fd1a,2020-10-12,Grande,Free,2.753931926838268,95,53,0,2.4996965464769936,6,1
1bb25bce,2020-11-22,Pequena,Free,17.80222512508832,94,27,3,2.3991934080322057,80,0
81bcc72f,2024-04-06,Pequena,Free,8.018448085967439,86,58,2,3.3463049272162055,6,0
2a98cabe,2023-05-27,Grande,Free,8.977945942882247,100,49,1,2.6689385164375596,88,1
5d90370b,2022-06-09,Média,Pro,13.00314878435139,105,60,1,2.238256457335585,28,1
3523c0f1,2020-02-01,Média,Basic,11.014671590573558,118,55,1,3.4477455226256324,50,1
7a61f065,2020-02-22,Pequena,Pro,17.000683622914888,116,57,0,2.688725334852365,48,0
c00401a5,2024-03-05,Média,Basic,13.597207357055357,120,61,0,3.751420096096535,69,0
e8d9baf2,2020-06-27,Pequena,Free,12.648128308761809,103,62,3,2.8390189321421855,53,1
680ba978,2024-05-13,Média,Basic,10.80042847640594,96,60,1,5.0,14,0
cb5837e6,2022-07-19,Pequena,Free,14.256015130061204,91,50,2,3.162173473531823,34,0
5d79f394,2021-03-06,Pequena,Pro,14.52243560378843,103,59,1,2.9277138420555993,19,0
0f880b85,2022-11-17,Média,Free,14.789263965369482,111,44,1,2.7804966724300018,88,0
42b4266b,2021-08-18,Grande,Basic,9.140725399133661,109,50,3,2.3887518703536323,18,1
b946e655,2021-12-16,Pequena,Basic,22.244040675183868,100,49,2,4.097042993971266,20,0
addd106c,2023-02-06,Média,Basic,18.041479144358114,101,53,3,1.900188054418255,40,0
7f4254b4,2023-10-31,Média,Free,17.244559032176966,107,62,2,2.1704673664542464,52,1
cccecdaa,2024-05-09,Média,Basic,15.308673210701238,108,49,3,4.024633382883381,81,1
49cce575,2023-03-24,Pequena,Pro,7.6074891803848175,107,47,2,3.0174163288335274,50,0
232795fb,2023-10-06,Pequena,Free,12.4045041838815,111,53,0,2.3768552948161874,30,0
607b49d9,2022-12-03,Pequena,Basic,6.256657362065929,86,37,0,2.8098272610842767,69,1
e2218b19,2020-02-19,Média,Basic,8.958518372819668,112,38,3,3.9147587778958544,84,0
13060012,2020-04-27,Pequena,Free,11.791519544507695,109,49,3,2.30696047654512,30,0
f4aa5fef,2021-02-16,Média,Basic,10.27341151287934,109,53,4,4.5254396163361275,88,1
b8a56db2,2024-07-06,Pequena,Free,13.713874607359198,95,44,1,5.0,33,1
2392cb0f,2022-11-09,Pequena,Free,5.673688353806539,85,48,0,4.862839823152396,5,1
6d374e20,2021-07-13,Pequena,Basic,4.413827737047978,119,56,3,4.795509801181709,10,0
4277718e,2020-04-13,Média,Free,16.22111851261123,91,46,1,2.239557720411818,73,1
75334cfe,2020-03-02,Pequena,Pro,21.01282208650748,96,40,1,3.848492772281758,47,1
eed61611,2023-05-09,Média,Free,4.992171640095331,107,65,3,4.077447838583098,78,0
9be7b126,2021-02-13,Pequena,Pro,6.597847554063115,97,48,2,5.0,12,0
9533db55,2022-11-06,Pequena,Free,17.29797899699817,121,53,4,4.016637945587337,56,0
486a7e4f,2020-12-05,Média,Basic,19.073175045312954,86,56,3,3.4014331606256323,89,1
9f13eba3,2020-10-11,Pequena,Basic,7.68996613979472,95,44,1,2.8827506098228124,36,1
124abdd0,2020-05-30,Média,Basic,17.8397093158937,111,44,0,4.323051690096342,9,0
604aff7e,2024-06-03,Pequena,Free,15.174956585990158,86,50,3,3.8950492788079933,49,0
10f37e10,2020-03-03,Média,Basic,5.273914173324412,104,56,1,4.012312058140473,57,1
647d4163,2020-01-31,Grande,Basic,16.491236691065296,121,47,2,3.7648541857258664,29,0
f8547f96,2023-08-24,Pequena,Basic,13.504333849821567,103,55,1,3.00593388006749,36,0
9b41e803,2024-12-22,Média,Basic,10.574357741544231,113,52,0,2.6959206402642764,46,1
1018616a,2024-12-20,Grande,Free,12.420917066977747,100,49,4,2.4268850205021675,46,1
dd80c601,2023-03-26,Pequena,Basic,14.983850515245711,106,56,3,4.2962296372448,58,0
a3dc6129,2022-09-16,Média,Free,12.611524838864074,91,51,3,3.2509406522946667,77,1
9673a311,2020-11-02,Grande,Pro,16.732713003033055,110,50,1,4.807720310225449,38,0
8b1a0732,2020-06-24,Grande,Free,11.86630889039161,98,56,1,3.5367454819471016,78,0
379f93a7,2022-08-29,Grande,Basic,7.252307655710563,86,54,1,5.0,27,0
c74291c0,2023-08-15,Grande,Basic,9.136618924484669,111,44,2,5.0,41,0
1297fa23,2024-02-02,Pequena,Free,13.77503635495287,85,41,3,2.121094159418412,49,1
36720e43,2023-02-24,Média,Basic,3.622851915363986,78,42,1,2.361607172485281,27,0
9709c9db,2023-11-09,Pequena,Free,19.801856805886167,113,56,1,3.2070139040195005,7,0
06a000f9,2020-10-25,Pequena,Free,21.965156750289964,95,51,0,4.56249137827286,82,0
43877f74,2020-06-10,Pequena,Basic,13.315063665588319,118,65,1,2.5364935768094243,48,1
19776b8b,2023-02-01,Pequena,Pro,16.94500850901334,94,50,1,2.7655571805719905,36,1
2dbf0801,2023-08-24,Pequena,Free,9.647555231088104,96,51,2,3.614447879228245,17,1
5a370bca,2020-06-11,Pequena,Basic,16.443534299529283,99,43,1,3.8953872301592107,20,1
d50f096e,2021-08-03,Grande,Pro,12.907835797424799,107,46,1,5.0,59,0
1d628ccc,2023-06-27,Pequena,Free,6.010838954088769,95,43,0,3.462122806985839,22,0
b88c7138,2020-05-01,Pequena,Free,14.17425010082368,107,52,1,2.7722019123540163,3,0
8ed50161,2023-09-07,Média,Free,15.847568768523171,101,42,3,4.865529219635434,55,1
d302a141,2022-06-24,Pequena,Basic,14.291735780039222,95,47,0,1.9705379292083398,29,0
08244f54,2021-03-29,Média,Free,15.61753961920782,106,57,1,3.233999868690071,13,0
b330ddfb,2024-02-02,Pequena,Pro,9.882476129031485,108,48,0,4.839734174234333,48,0
120d0a05,2024-04-19,Média,Basic,9.30619264544848,99,46,1,3.852215896525413,84,0
7c6e6c9f,2024-10-19,Pequena,Free,5.905436755289866,121,64,1,3.929002191747844,5,1
0799a5ff,2024-05-25,Pequena,Free,7.852092196110638,112,46,0,3.3029045204410266,84,1
997e3774,2023-06-27,Média,Free,2.5635595955713253,105,47,0,1.827997910465066,81,1
02559e8f,2024-04-01,Pequena,Pro,15.775326681178079,92,58,1,3.0537967857157633,51,0
03a0cd69,2024-09-16,Pequena,Pro,9.447638916374038,80,45,1,4.314744674608586,12,0
9514e30f,2021-11-29,Média,Free,17.71286447360178,94,65,1,3.412148845446444,41,1
bb76c8b2,2022-06-20,Média,Basic,16.031924152450458,93,48,0,2.4446286995997744,72,0
8d5742dd,2024-04-27,Média,Basic,10.31301260871427,88,53,2,3.0367866367386824,83,1
36428924,2022-04-06,Pequena,Basic,12.262342406276126,98,46,1,1.9559132228425187,60,0
24fe6ea6,2023-06-25,Pequena,Basic,15.998372819190411,113,62,1,5.0,9,0
2da0296a,2022-12-31,Pequena,Pro,6.558681237158417,100,50,2,3.0784558776527686,78,1
f6be883f,2024-07-16,Média,Basic,16.09660001989265,89,40,1,5.0,22,0
b262fdfe,2023-02-19,Pequena,Free,15.766445866668558,94,44,1,2.1550266759312158,69,1
4a8fdcd3,2024-09-06,Média,Free,20.844093434147105,85,43,1,3.5686552370489193,81,1
1238564d,2022-08-14,Pequena,Pro,4.848601285845762,84,56,2,3.3081590296556946,2,0
3f71a857,2021-11-03,Média,Basic,8.678385945524367,110,41,1,2.193668962342115,78,1
0c7ff3b0,2020-09-05,Pequena,Basic,13.076204561398422,92,45,3,1.9872488873727898,73,1
7de47489,2022-10-23,Pequena,Basic,8.412487802032123,97,60,0,3.9975107000510235,69,0
01d4bf99,2023-11-18,Pequena,Free,9.98516978733839,112,56,3,2.972579527545789,43,0
9b06a1ec,2021-04-02,Média,Basic,9.457622130155375,87,63,1,2.461980047180994,44,1
42ba7dfe,2021-12-07,Pequena,Basic,10.616753721181016,106,52,2,3.8905425035206145,37,1
39156f6f,2024-06-26,Média,Free,6.907476490472662,108,54,0,2.6627045615989586,22,0
aa9f280a,2024-11-19,Média,Basic,13.498349933595843,111,49,2,1.976431060933883,24,1
307573fd,2023-12-29,Pequena,Free,21.556600040660367,122,58,0,4.337940972884718,0,0
9ac1be60,2023-10-24,Média,Basic,16.522027971882636,99,45,3,5.0,51,1
9be1ddc8,2024-01-21,Média,Free,8.121709430826247,107,55,1,2.4441543009008537,53,1
ee8b9963,2022-01-30,Pequena,Free,20.415850775255294,101,47,1,3.9386600349813277,5,0
d376902f,2020-07-02,Pequena,Basic,13.84378789349392,106,55,1,1.77298099716742,58,0
24ecaab5,2022-02-06,Pequena,Pro,11.78659699175914,103,39,3,3.9107029636142325,62,0
6952a7ff,2024-11-26,Pequena,Basic,15.844029405844921,96,53,0,5.0,86,1
3471602e,2022-01-17,Média,Basic,15.310388672261487,123,45,2,3.2395359512255535,14,0
873b117e,2023-05-18,Pequena,Free,9.138843815497438,91,45,2,3.480664740706808,32,1
f187aeb8,2024-11-08,Pequena,Free,12.269783489905716,95,38,2,3.789584406295069,16,0
2e29c857,2020-08-02,Média,Pro,18.821067012732332,99,54,2,4.537604512653387,86,1
1474d7c3,2024-11-01,Pequena,Free,11.256353603779111,97,59,2,3.703880190366941,88,0
7370a863,2024-11-12,Pequena,Basic,16.21204520803153,89,53,0,5.0,24,1
a5679403,2024-11-09,Pequena,Basic,19.0039628892669,93,57,1,2.8310130688486774,74,0
b1426b4b,2024-11-11,Pequena,Free,14.055636064229109,104,49,0,2.700778219004141,12,0
4edb75f0,2021-12-04,Grande,Free,14.598724097905484,93,46,2,5.0,24,1
0a99656c,2024-10-24,Média,Basic,14.188859945439452,120,48,3,5.0,85,0
c1c0e750,2022-03-06,Média,Free,13.571112287518822,104,41,1,2.6414875238602833,16,1
28626219,2020-06-30,Média,Basic,18.191505423762276,101,53,2,4.257911538161561,47,0
ef25f74d,2020-02-01,Média,Free,11.89074708743823,99,51,1,5.0,77,1
d1acece8,2024-03-15,Pequena,Basic,14.102210347240831,101,50,1,2.4709791167898802,5,1
946d5b62,2022-08-24,Pequena,Basic,22.07604383100029,115,42,1,4.336817705393625,36,0
4adb1f41,2022-04-25,Pequena,Free,19.1476173846195,106,58,4,2.4544555118037765,40,1
32a665f1,2021-09-04,Grande,Basic,13.862600817337047,92,37,1,3.7458467000123745,58,1
ab54bde4,2020-04-21,Pequena,Basic,13.719798741503118,89,56,0,4.1821932737685,0,0
84a58892,2022-12-25,Pequena,Free,19.583974232185483,116,52,1,4.189962043869276,40,1
8434c454,2022-11-09,Pequena,Basic,10.52897330139447,95,55,1,3.2573723131244856,58,1
298d7b0f,2020-03-03,Pequena,Free,7.559529890838978,93,57,3,3.8345390035991005,25,0
df4d4f58,2022-07-09,Média,Basic,16.020200536502042,92,51,2,2.512714942076949,31,0
89751927,2020-12-10,Pequena,Free,10.289575084960022,109,52,2,3.152278518893459,61,0
4c86e9d5,2022-10-13,Média,Free,17.253335972012252,102,42,3,4.041503467686019,9,0
347b971d,2024-06-27,Pequena,Free,16.71675305981885,108,44,5,2.593247333277986,34,1
46fc4777,2020-06-15,Média,Free,16.23563006880766,98,56,2,3.5482905484030454,56,1
11690ff6,2022-10-21,Pequena,Free,12.777868444871912,107,51,1,3.933445640180136,0,0
78289fea,2024-03-30,Média,Free,19.37034750577452,92,33,1,2.470968081905885,81,1
ece9ba89,2024-06-21,Pequena,Free,5.915830095587722,95,62,2,4.328713975323945,69,1
7afe482c,2022-09-17,Pequena,Basic,5.9265216795186255,103,46,2,4.573967444040065,61,0
2dab3535,2024-04-27,Média,Free,8.604026261349956,111,57,2,3.1934539829086144,75,0
afde23c2,2024-03-14,Pequena,Pro,15.942874813721353,93,57,1,3.097814452229345,41,0
0e70be0b,2023-06-26,Pequena,Basic,10.843262699365484,106,48,1,4.21202368321318,9,0
9193a300,2021-11-22,Pequena,Free,16.49668532319403,98,54,2,2.301753473848839,69,1
4985b028,2020-10-13,Média,Free,14.671854417106477,90,50,0,4.12533400286191,67,1
c3004e96,2024-03-12,Pequena,Basic,17.518184352562496,97,42,2,4.232365016096295,25,0
207b6b5f,2022-02-28,Pequena,Free,18.28131156246053,83,38,1,3.5152237407895774,23,1
d91b54a0,2021-03-29,Grande,Free,11.979251717548927,108,53,1,3.6620145468914185,83,1
0bb91888,2024-03-02,Pequena,Pro,10.725457655732562,100,47,2,4.684336753873714,48,0
e65dd62c,2023-12-22,Média,Basic,7.781073157109415,98,59,2,2.6108332811917685,6,1
5e60e2f2,2024-09-22,Pequena,Basic,12.279108446549888,79,45,1,5.0,55,0
ccb6b51c,2021-04-09,Pequena,Basic,13.145166254653049,82,51,1,3.6961146521242,9,0
957d209b,2022-06-10,Pequena,Pro,16.937920204081788,85,49,0,3.7593995158669524,58,1
d0260d70,2020-11-15,Grande,Free,8.434729795580921,103,57,1,3.5561181320774953,17,0
b68a080c,2023-07-01,Pequena,Free,9.844707398136485,95,64,2,2.543921043068778,70,1
e1892503,2020-02-18,Média,Basic,10.903080947350144,97,49,1,3.1505825482838237,44,0
6243ad28,2022-04-05,Média,Basic,10.21206788388674,85,45,1,3.0681303994985334,75,0
e9f6d2b3,2023-08-08,Grande,Basic,7.962045380172602,92,57,1,4.153758002664371,32,1
286fa732,2023-01-02,Média,Free,19.590491685932985,105,51,2,3.495861937589286,9,0
bb5e6f29,2024-07-30,Pequena,Free,11.356543052049167,84,61,2,2.7756210629509113,57,0
8ad10e74,2021-01-26,Grande,Basic,3.3044609829635316,113,48,2,4.419867346404001,72,0
298a0ee0,2024-05-06,Pequena,Free,14.65054482544782,100,53,1,2.726126293971979,8,0
826285e7,2023-12-10,Pequena,Basic,18.639049357588725,104,56,1,3.1780369658288974,77,1
1c0d07c3,2024-04-05,Pequena,Basic,9.764202571494774,91,37,1,4.9863238429882095,67,1
36153676,2022-01-22,Média,Pro,12.94412723872535,109,43,2,3.2130685389333618,54,0
420b5e70,2021-02-06,Grande,Free,12.646358186232444,96,47,2,4.546399274051405,13,1
6b862fc2,2022-09-19,Média,Free,7.2432570184802865,115,43,0,4.848420520027581,86,1
46afac12,2021-03-07,Média,Free,9.8593515614861,115,51,2,4.697037705934936,46,1
5f67963e,2021-01-27,Pequena,Basic,6.2569693996609175,99,51,1,2.994292725608526,53,0
7c568b51,2024-11-04,Grande,Basic,4.416423597906382,101,54,3,2.7390378614519717,77,1
234481e2,2022-10-07,Grande,Free,12.761830188675082,117,46,0,5.0,7,1
6db1a245,2020-07-03,Média,Free,19.28039350253781,108,50,1,3.6144610033791933,58,1
0d3220e1,2024-04-14,Média,Pro,13.57823277147842,102,59,0,4.547777286939804,61,0
03388454,2021-03-08,Grande,Basic,6.677694974143448,96,53,1,3.620129165241525,47,0
6151daa3,2023-03-15,Média,Pro,17.380761775709303,89,48,1,3.799311719293315,45,0
3f1f03eb,2024-07-20,Pequena,Pro,18.341785601087686,86,51,1,2.1708193126499147,5,1
b19838fc,2023-05-24,Média,Free,17.5566456534693,91,51,1,3.599040039855284,55,0
a5ae9ca9,2023-02-01,Média,Basic,14.509927678829364,100,46,2,1.389712517272661,74,1
785b6dad,2023-06-27,Média,Free,6.563350904649744,86,50,2,5.0,40,1
1be6bc1f,2022-05-26,Média,Free,5.139138125242109,102,55,1,3.430782669076189,53,1
e5ea51d6,2020-09-25,Grande,Basic,13.291478577578257,92,64,2,3.6031621036606367,30,0
d5552f14,2021-05-29,Pequena,Basic,19.085871378594938,91,60,1,3.1805596150385953,79,0
1c06da16,2024-06-08,Grande,Basic,10.428513748958704,105,64,1,1.7173948030635617,87,1
2feee482,2024-05-03,Pequena,Basic,13.545479681245903,96,47,1,3.44904594712893,12,0
17d557cd,2021-11-03,Pequena,Free,15.64435632281997,102,48,0,3.0794549716708945,12,0
b81de1c7,2023-01-02,Pequena,Free,17.451289057818514,89,44,1,3.6561977523339904,61,0
f80f542b,2022-09-26,Média,Pro,0.0,100,47,2,4.7797917068838345,60,0
c8ff30c3,2023-05-29,Média,Basic,13.992098564353318,96,55,1,2.788582932991188,31,0
cc898c31,2024-08-02,Pequena,Basic,11.575427752939836,103,55,0,3.202530133998962,38,1
16f22d39,2022-03-05,Pequena,Basic,8.543755407945572,96,46,0,4.901767500775751,71,0
71a40cff,2020-10-15,Pequena,Basic,22.179420433394533,107,58,1,3.0563513824852797,63,1
52185871,2021-06-29,Pequena,Free,8.736192564729599,98,48,0,2.2190373815089357,4,1
9ef6b728,2021-12-02,Pequena,Basic,21.059372893872144,109,59,1,4.281703043024559,66,1
143c356d,2024-11-30,Pequena,Pro,15.090511555069824,106,43,1,4.429747132320637,68,1
ff6f278a,2022-07-12,Pequena,Pro,17.08559197044061,116,63,1,2.6138383685620825,19,0
a6a34f8d,2023-11-23,Média,Free,9.388783822336851,107,45,0,2.879555053253743,75,1
a2216e5d,2024-08-27,Média,Basic,6.036665187443108,110,53,1,4.462550889568642,54,0
7ebd97de,2021-08-19,Pequena,Basic,16.536212927377257,114,54,1,2.1814212191215088,19,0
aa9c2e52,2022-02-09,Pequena,Basic,13.975215788898279,105,44,0,2.1765182103991525,19,1
b1745a05,2021-12-19,Pequena,Free,4.98608989448317,94,44,1,3.212794869022274,16,1
c04a1787,2023-07-09,Grande,Basic,14.1555604393683,117,36,4,3.3605747986840293,25,0
f1159246,2022-09-08,Pequena,Free,13.485643367082586,122,53,1,4.223469654938464,5,1
a47dacef,2023-03-21,Pequena,Basic,18.0087664899605,96,46,2,3.5187483474413335,79,0
ecf06673,2020-03-04,Pequena,Free,8.451495715362071,96,46,3,3.8147520822452994,8,1
cb431725,2023-03-25,Média,Pro,9.138074596067604,99,53,1,3.355179693422898,16,0
dbabb370,2022-01-12,Grande,Basic,16.737169268889165,99,51,2,4.170768922341532,10,0
2d9bf864,2023-03-13,Média,Basic,4.743997767956041,108,46,2,1.5190812363822277,12,1
5dbeff8e,2020-01-17,Pequena,Free,11.54185964462758,95,52,2,3.872336953347629,73,1
f8c595dd,2020-01-25,Pequena,Basic,17.02266676061503,96,56,1,5.0,12,0
d7cd9f28,2024-03-12,Pequena,Basic,13.428691427888939,94,55,3,3.9624839922737327,8,1
7d321e1a,2024-04-28,Pequena,Pro,10.27832854607164,98,65,1,3.347024785349039,27,0
69f8e6fc,2023-09-07,Pequena,Basic,16.279471769734485,86,54,1,1.9980210889633196,55,1
16d00690,2024-07-06,Pequena,Basic,0.4945518280746928,102,79,1,3.784581089456103,26,0
b86d2860,2024-08-04,Pequena,Free,19.66949506751424,100,36,0,1.9702900169083917,6,1
310ce8b8,2024-04-07,Pequena,Basic,16.44790432015843,82,45,1,4.299459491315197,54,0
22baf78b,2020-02-06,Pequena,Basic,15.585444608025227,114,43,3,4.807452317886404,16,0
f01cec53,2021-07-31,Média,Basic,12.623556938443906,100,53,1,4.908189416263521,64,0
18328cc1,2020-05-24,Grande,Free,11.925297401830049,94,51,4,2.7944029906268337,29,0
a7ebe891,2022-02-16,Pequena,Free,20.170511722182702,93,49,4,3.1628921417065583,16,0
d9a7b9fb,2021-04-03,Média,Pro,10.354922557962674,87,59,1,4.472290827907589,24,0
32c030fc,2020-05-17,Pequena,Free,3.204478316071169,104,64,1,3.191902190244917,84,1
44fb10c8,2020-10-15,Média,Free,8.010673523465552,87,57,3,2.2196780288575217,88,1
d6ba72f2,2023-07-12,Pequena,Basic,9.01973751763029,90,53,2,4.996541381137218,25,0
ba54278f,2023-03-09,Média,Free,15.843035278878364,93,48,2,2.932353982126706,15,0
2426b8ff,2024-06-09,Pequena,Basic,13.491000875063849,111,57,2,3.714233919282453,49,0
